COM12 
2022-03-31 15:23:44  
0500170005001700050017000500170005001700  
0000000000  
0500170005001700050017000500170005001700  
1010101010  
150420221504202215042022150420221504202205000500050005000500  
0500170005001700050017000500170005001700  
0000000000  
070520220705202207052022070520220705202205000500050005000500  
0000120000001200000012000000120000001200  
0000000000  
220520222205202222052022220520222205202205000500050005000500  
0500170005001700050017000500170005001700  
0000000000  
060620220606202206062022060620220606202205000500050005000500  
0500170005001700050017000500170005001700  
0000000000  
051220220512202205122022051220220512202205000500050005000500  
0700190007001900070019000700190007001900  
0000000000  
120520221205202212052022120520221205202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
190520221905202219052022190520221905202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
260520222605202226052022260520222605202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
020620220206202202062022020620220206202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
090620220906202209062022090620220906202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
160620221606202216062022160620221606202207000700070007000700  
HH:MM:SS MO/DY/YEAR LED06 PIR06 LED07 PIR07 LED08 PIR08 LED09 PIR09 LED10 PIR10  
00:27:00 04/01/2022 00000 00130 00000 00000 00000 00000 00000 00182 00000 00075  
00:28:00 04/01/2022 00000 00130 00000 00364 00000 00000 00000 00013 00000 00076  
00:29:00 04/01/2022 00000 00208 00000 00149 00000 00000 00000 00000 00000 00077  
00:30:00 04/01/2022 00000 00185 00000 00293 00000 00000 00000 00000 00000 00075  
00:31:00 04/01/2022 00000 00221 00000 00347 00000 00000 00000 00000 00000 00075  
00:32:00 04/01/2022 00000 00312 00000 00113 00000 00000 00000 00026 00000 00075  
00:33:00 04/01/2022 00000 00104 00000 00100 00000 00000 00000 00000 00000 00075  
00:34:00 04/01/2022 00000 00208 00000 00349 00000 00000 00000 00000 00000 00075  
00:35:00 04/01/2022 00000 00156 00000 00323 00000 00000 00000 00000 00000 00075  
00:36:00 04/01/2022 00000 00286 00000 00268 00000 00000 00000 00000 00000 00100  
00:37:00 04/01/2022 00000 00208 00000 00332 00000 00000 00000 00026 00000 00076  
00:38:00 04/01/2022 00000 00156 00000 00216 00000 00000 00000 00000 00000 00076  
00:39:00 04/01/2022 00000 00078 00000 00195 00000 00000 00000 00000 00000 00076  
00:40:00 04/01/2022 00000 00104 00000 00256 00000 00000 00000 00000 00000 00075  
00:41:00 04/01/2022 00000 00156 00000 00302 00000 00000 00000 00000 00000 00101  
00:42:00 04/01/2022 00000 00208 00000 00328 00000 00000 00000 00000 00000 00075  
00:43:00 04/01/2022 00000 00142 00000 00306 00000 00000 00000 00000 00000 00051  
00:44:00 04/01/2022 00000 00182 00000 00234 00000 00000 00000 00000 00000 00076  
00:45:00 04/01/2022 00000 00104 00000 00301 00000 00000 00000 00000 00000 00075  
00:46:00 04/01/2022 00000 00078 00000 00075 00000 00000 00000 00000 00000 00075  
00:47:00 04/01/2022 00000 00079 00000 00125 00000 00122 00000 00000 00000 00076  
00:48:00 04/01/2022 00000 00078 00000 00124 00000 00217 00000 00000 00000 00075  
00:49:00 04/01/2022 00000 00156 00000 00050 00000 00121 00000 00000 00000 00076  
00:50:00 04/01/2022 00000 00078 00000 00049 00000 00120 00000 00000 00000 00076  
00:51:00 04/01/2022 00000 00078 00000 00050 00000 00098 00000 00000 00000 00075  
00:52:00 04/01/2022 00000 00156 00000 00000 00000 00049 00000 00000 00000 00100  
00:53:00 04/01/2022 00000 00070 00000 00000 00000 00000 00000 00000 00000 00117  
00:54:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
00:55:00 04/01/2022 00000 00130 00000 00000 00000 00000 00000 00000 00000 00075  
00:56:00 04/01/2022 00000 00261 00000 00025 00000 00000 00000 00000 00000 00126  
00:57:00 04/01/2022 00000 00260 00000 00025 00000 00000 00000 00000 00000 00100  
00:58:00 04/01/2022 00000 00208 00000 00000 00000 00073 00000 00000 00000 00100  
00:59:00 04/01/2022 00000 00260 00000 00000 00000 00000 00000 00000 00000 00075  
01:00:00 04/01/2022 00000 00260 00000 00000 00000 00000 00000 00000 00000 00075  
01:01:00 04/01/2022 00000 00128 00000 00000 00000 00025 00000 00000 00000 00075  
01:02:00 04/01/2022 00000 00079 00000 00000 00000 00072 00000 00000 00000 00075  
01:03:00 04/01/2022 00000 00100 00000 00000 00000 00073 00000 00000 00000 00075  
01:04:00 04/01/2022 00000 00104 00000 00000 00000 00049 00000 00000 00000 00050  
01:05:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00050  
01:06:00 04/01/2022 00000 00026 00000 00000 00000 00000 00000 00000 00000 00050  
01:07:00 04/01/2022 00000 00052 00000 00000 00000 00024 00000 00000 00000 00051  
01:08:00 04/01/2022 00000 00078 00000 00000 00000 00072 00000 00000 00000 00077  
01:09:00 04/01/2022 00000 00079 00000 00000 00000 00063 00000 00000 00000 00076  
01:10:00 04/01/2022 00000 00104 00000 00000 00000 00049 00000 00000 00000 00075  
01:11:00 04/01/2022 00000 00235 00000 00000 00000 00000 00000 00000 00000 00101  
01:12:00 04/01/2022 00000 00349 00000 00000 00000 00048 00000 00000 00000 00075  
01:13:00 04/01/2022 00000 00186 00000 00000 00000 00048 00000 00000 00000 00075  
01:14:00 04/01/2022 00000 00156 00000 00000 00000 00075 00000 00000 00000 00075  
01:15:00 04/01/2022 00000 00104 00000 00000 00000 00012 00000 00000 00000 00076  
01:16:00 04/01/2022 00000 00130 00000 00000 00000 00024 00000 00000 00000 00076  
01:17:00 04/01/2022 00000 00156 00000 00000 00000 00024 00000 00000 00000 00075  
01:18:00 04/01/2022 00000 00130 00000 00000 00000 00025 00000 00000 00000 00075  
01:19:00 04/01/2022 00000 00156 00000 00000 00000 00048 00000 00000 00000 00075  
01:20:00 04/01/2022 00000 00156 00000 00000 00000 00024 00000 00000 00000 00075  
01:21:00 04/01/2022 00000 00130 00000 00000 00000 00024 00000 00000 00000 00100  
01:22:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
01:23:00 04/01/2022 00000 00078 00000 00000 00000 00074 00000 00000 00000 00076  
01:24:00 04/01/2022 00000 00079 00000 00000 00000 00000 00000 00000 00000 00076  
01:25:00 04/01/2022 00000 00078 00000 00000 00000 00071 00000 00000 00000 00075  
01:26:00 04/01/2022 00000 00053 00000 00000 00000 00072 00000 00000 00000 00050  
01:27:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
01:28:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
01:29:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
01:30:00 04/01/2022 00000 00052 00000 00000 00000 00049 00000 00000 00000 00050  
01:31:00 04/01/2022 00000 00052 00000 00000 00000 00121 00000 00000 00000 00050  
01:32:00 04/01/2022 00000 00052 00000 00000 00000 00168 00000 00000 00000 00050  
01:33:00 04/01/2022 00000 00104 00000 00200 00000 00169 00000 00000 00000 00050  
01:34:00 04/01/2022 00000 00303 00000 00175 00000 00288 00000 00000 00000 00050  
01:35:00 04/01/2022 00000 00312 00000 00025 00000 00073 00000 00000 00000 00050  
01:36:00 04/01/2022 00000 00344 00000 00050 00000 00000 00000 00000 00000 00050  
01:37:00 04/01/2022 00000 00269 00000 00000 00000 00016 00000 00000 00000 00051  
01:38:00 04/01/2022 00000 00357 00000 00000 00000 00024 00000 00000 00000 00050  
01:39:00 04/01/2022 00000 00406 00000 00075 00000 00073 00000 00000 00000 00050  
01:40:00 04/01/2022 00000 00283 00000 00075 00000 00000 00000 00000 00000 00075  
01:41:00 04/01/2022 00000 00362 00000 00075 00000 00033 00000 00000 00000 00050  
01:42:00 04/01/2022 00000 00259 00000 00150 00000 00271 00000 00000 00000 00050  
01:43:00 04/01/2022 00000 00337 00000 00000 00000 00273 00000 00000 00000 00050  
01:44:00 04/01/2022 00000 00252 00000 00000 00000 00319 00000 00000 00000 00050  
01:45:00 04/01/2022 00000 00052 00000 00100 00000 00262 00000 00000 00000 00050  
01:46:00 04/01/2022 00000 00052 00000 00150 00000 00170 00000 00000 00000 00050  
01:47:00 04/01/2022 00000 00078 00000 00007 00000 00343 00000 00000 00000 00050  
01:48:00 04/01/2022 00000 00052 00000 00000 00000 00152 00000 00000 00000 00050  
01:49:00 04/01/2022 00000 00164 00000 00100 00000 00000 00000 00000 00000 00051  
01:50:00 04/01/2022 00000 00370 00000 00100 00000 00000 00000 00000 00000 00050  
01:51:00 04/01/2022 00000 00157 00000 00323 00000 00000 00000 00000 00000 00051  
01:52:00 04/01/2022 00000 00078 00000 00174 00000 00000 00000 00000 00000 00050  
01:53:00 04/01/2022 00000 00052 00000 00149 00000 00024 00000 00000 00000 00050  
01:54:00 04/01/2022 00000 00052 00000 00000 00000 00073 00000 00000 00000 00050  
01:55:00 04/01/2022 00000 00132 00000 00000 00000 00048 00000 00000 00000 00050  
01:56:00 04/01/2022 00000 00209 00000 00000 00000 00000 00000 00000 00000 00050  
01:57:00 04/01/2022 00000 00217 00000 00000 00000 00000 00000 00000 00000 00050  
01:58:00 04/01/2022 00000 00161 00000 00000 00000 00000 00000 00000 00000 00050  
01:59:00 04/01/2022 00000 00115 00000 00050 00000 00000 00000 00000 00000 00051  
02:00:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00050  
02:01:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00051 00000 00050  
02:02:00 04/01/2022 00000 00104 00000 00000 00000 00000 00000 00102 00000 00050  
02:03:00 04/01/2022 00000 00052 00000 00073 00000 00000 00000 00000 00000 00050  
02:04:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
02:05:00 04/01/2022 00000 00052 00000 00000 00000 00017 00000 00000 00000 00050  
02:06:00 04/01/2022 00000 00053 00000 00000 00000 00000 00000 00000 00000 00051  
02:07:00 04/01/2022 00000 00052 00000 00000 00000 00067 00000 00000 00000 00050  
02:08:00 04/01/2022 00000 00053 00000 00000 00000 00024 00000 00000 00000 00051  
02:09:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00101  
02:10:00 04/01/2022 00000 00078 00000 00000 00000 00072 00000 00020 00000 00075  
02:11:00 04/01/2022 00000 00078 00000 00000 00000 00025 00000 00178 00000 00075  
02:12:00 04/01/2022 00000 00078 00000 00000 00000 00123 00000 00050 00000 00075  
02:13:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:14:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00076  
02:15:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:16:00 04/01/2022 00000 00078 00000 00000 00000 00025 00000 00000 00000 00075  
02:17:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:18:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:19:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:20:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:21:00 04/01/2022 00000 00079 00000 00000 00000 00049 00000 00000 00000 00076  
02:22:00 04/01/2022 00000 00078 00000 00000 00000 00073 00000 00000 00000 00075  
02:23:00 04/01/2022 00000 00078 00000 00000 00000 00024 00000 00000 00000 00075  
02:24:00 04/01/2022 00000 00078 00000 00000 00000 00122 00000 00103 00000 00076  
02:25:00 04/01/2022 00000 00052 00000 00000 00000 00097 00000 00025 00000 00076  
02:26:00 04/01/2022 00000 00104 00000 00000 00000 00048 00000 00000 00000 00101  
02:27:00 04/01/2022 00000 00078 00000 00000 00000 00049 00000 00000 00000 00075  
02:28:00 04/01/2022 00000 00078 00000 00000 00000 00074 00000 00000 00000 00075  
02:29:00 04/01/2022 00000 00078 00000 00000 00000 00048 00000 00000 00000 00075  
02:30:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:31:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00075  
02:32:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:33:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:34:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00076  
02:35:00 04/01/2022 00000 00080 00000 00000 00000 00000 00000 00000 00000 00077  
02:36:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00051 00000 00075  
02:37:00 04/01/2022 00000 00104 00000 00000 00000 00170 00000 00000 00000 00075  
02:38:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00026 00000 00075  
02:39:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00171 00000 00076  
02:40:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00052 00000 00075  
02:41:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
02:42:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:43:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:44:00 04/01/2022 00000 00079 00000 00000 00000 00000 00000 00000 00000 00076  
02:45:00 04/01/2022 00000 00131 00000 00000 00000 00000 00000 00000 00000 00126  
02:46:00 04/01/2022 00000 00079 00000 00000 00000 00000 00000 00000 00000 00077  
02:47:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:48:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00076  
02:49:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:50:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:51:00 04/01/2022 00000 00079 00000 00000 00000 00000 00000 00078 00000 00075  
02:52:00 04/01/2022 00000 00106 00000 00000 00000 00000 00000 00007 00000 00101  
02:53:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00382 00000 00075  
02:54:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00076  
02:55:00 04/01/2022 00000 00079 00000 00000 00000 00000 00000 00000 00000 00076  
02:56:00 04/01/2022 00000 00079 00000 00000 00000 00000 00000 00000 00000 00075  
02:57:00 04/01/2022 00000 00104 00000 00000 00000 00000 00000 00000 00000 00075  
02:58:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
02:59:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
03:00:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
03:01:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
03:02:00 04/01/2022 00000 00079 00000 00000 00000 00000 00000 00000 00000 00075  
03:03:00 04/01/2022 00000 00079 00000 00050 00000 00000 00000 00000 00000 00076  
03:04:00 04/01/2022 00000 00080 00000 00000 00000 00000 00000 00025 00000 00076  
03:05:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
03:06:00 04/01/2022 00000 00080 00000 00000 00000 00000 00000 00000 00000 00076  
03:07:00 04/01/2022 00000 00131 00000 00000 00000 00000 00000 00000 00000 00076  
03:08:00 04/01/2022 00000 00260 00000 00000 00000 00000 00000 00071 00000 00076  
03:09:00 04/01/2022 00000 00275 00000 00000 00000 00000 00000 00000 00000 00076  
03:10:00 04/01/2022 00000 00234 00000 00000 00000 00000 00000 00000 00000 00050  
03:11:00 04/01/2022 00000 00305 00000 00000 00000 00000 00000 00000 00000 00075  
03:12:00 04/01/2022 00000 00285 00000 00000 00000 00000 00000 00000 00000 00075  
03:13:00 04/01/2022 00000 00285 00000 00000 00000 00000 00000 00000 00000 00075  
03:14:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00076  
03:15:00 04/01/2022 00000 00286 00000 00000 00000 00000 00000 00000 00000 00075  
03:16:00 04/01/2022 00000 00215 00000 00000 00000 00000 00000 00000 00000 00096  
03:17:00 04/01/2022 00000 00229 00000 00000 00000 00000 00000 00000 00000 00068  
03:18:00 04/01/2022 00000 00335 00000 00000 00000 00000 00000 00000 00000 00070  
03:19:00 04/01/2022 00000 00282 00000 00000 00000 00000 00000 00000 00000 00073  
03:20:00 04/01/2022 00000 00254 00000 00000 00000 00000 00000 00025 00000 00071  
03:21:00 04/01/2022 00000 00072 00000 00000 00000 00000 00000 00189 00000 00070  
03:22:00 04/01/2022 00000 00124 00000 00000 00000 00000 00000 00286 00000 00070  
03:23:00 04/01/2022 00000 00124 00000 00000 00000 00000 00000 00176 00000 00070  
03:24:00 04/01/2022 00000 00090 00000 00000 00000 00000 00000 00354 00000 00050  
03:25:00 04/01/2022 00000 00160 00000 00000 00000 00000 00000 00273 00000 00050  
03:26:00 04/01/2022 00000 00280 00000 00000 00000 00000 00000 00101 00000 00050  
03:27:00 04/01/2022 00000 00294 00000 00000 00000 00000 00000 00000 00000 00050  
03:28:00 04/01/2022 00000 00214 00000 00000 00000 00000 00000 00000 00000 00051  
03:29:00 04/01/2022 00000 00104 00000 00000 00000 00000 00000 00000 00000 00050  
03:30:00 04/01/2022 00000 00186 00000 00000 00000 00000 00000 00179 00000 00052  
03:31:00 04/01/2022 00000 00259 00000 00000 00000 00000 00000 00079 00000 00050  
03:32:00 04/01/2022 00000 00182 00000 00000 00000 00000 00000 00251 00000 00050  
03:33:00 04/01/2022 00000 00180 00000 00000 00000 00000 00000 00211 00000 00050  
03:34:00 04/01/2022 00000 00089 00000 00000 00000 00000 00000 00025 00000 00051  
03:35:00 04/01/2022 00000 00134 00000 00000 00000 00000 00000 00000 00000 00050  
03:36:00 04/01/2022 00000 00260 00000 00000 00000 00000 00000 00151 00000 00051  
03:37:00 04/01/2022 00000 00052 00000 00000 00000 00144 00000 00077 00000 00050  
03:38:00 04/01/2022 00000 00078 00000 00000 00000 00268 00000 00127 00000 00050  
03:39:00 04/01/2022 00000 00052 00000 00000 00000 00149 00000 00102 00000 00050  
03:40:00 04/01/2022 00000 00078 00000 00000 00000 00196 00000 00000 00000 00051  
03:41:00 04/01/2022 00000 00079 00000 00000 00000 00096 00000 00000 00000 00051  
03:42:00 04/01/2022 00000 00131 00000 00000 00000 00048 00000 00089 00000 00050  
03:43:00 04/01/2022 00000 00079 00000 00000 00000 00048 00000 00309 00000 00050  
03:44:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00295 00000 00050  
03:45:00 04/01/2022 00000 00104 00000 00000 00000 00000 00000 00239 00000 00075  
03:46:00 04/01/2022 00000 00208 00000 00000 00000 00000 00000 00233 00000 00075  
03:47:00 04/01/2022 00000 00234 00000 00000 00000 00073 00000 00152 00000 00075  
03:48:00 04/01/2022 00000 00313 00000 00000 00000 00183 00000 00239 00000 00075  
03:49:00 04/01/2022 00000 00381 00000 00000 00000 00074 00000 00278 00000 00050  
03:50:00 04/01/2022 00000 00245 00000 00000 00000 00048 00000 00203 00000 00076  
03:51:00 04/01/2022 00000 00104 00000 00000 00000 00218 00000 00025 00000 00075  
03:52:00 04/01/2022 00000 00078 00000 00000 00000 00145 00000 00000 00000 00075  
03:53:00 04/01/2022 00000 00079 00000 00000 00000 00096 00000 00000 00000 00075  
03:54:00 04/01/2022 00000 00104 00000 00000 00000 00169 00000 00100 00000 00100  
03:55:00 04/01/2022 00000 00078 00000 00100 00000 00000 00000 00379 00000 00075  
03:56:00 04/01/2022 00000 00104 00000 00000 00000 00000 00000 00227 00000 00075  
03:57:00 04/01/2022 00000 00078 00000 00075 00000 00000 00000 00094 00000 00076  
03:58:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00052 00000 00075  
03:59:00 04/01/2022 00000 00078 00000 00075 00000 00000 00000 00000 00000 00075  
04:00:00 04/01/2022 00000 00078 00000 00075 00000 00000 00000 00050 00000 00075  
04:01:00 04/01/2022 00000 00288 00000 00000 00000 00000 00000 00025 00000 00077  
04:02:00 04/01/2022 00000 00234 00000 00000 00000 00000 00000 00284 00000 00076  
04:03:00 04/01/2022 00000 00334 00000 00121 00000 00000 00000 00251 00000 00075  
04:04:00 04/01/2022 00000 00182 00000 00200 00000 00000 00000 00026 00000 00075  
04:05:00 04/01/2022 00000 00078 00000 00025 00000 00000 00000 00000 00000 00076  
04:06:00 04/01/2022 00000 00104 00000 00025 00000 00000 00000 00000 00000 00100  
04:07:00 04/01/2022 00000 00105 00000 00050 00000 00000 00000 00000 00000 00075  
04:08:00 04/01/2022 00000 00078 00000 00075 00000 00000 00000 00000 00000 00075  
04:09:00 04/01/2022 00000 00078 00000 00100 00000 00000 00000 00000 00000 00075  
04:10:00 04/01/2022 00000 00079 00000 00025 00000 00000 00000 00000 00000 00076  
04:11:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00075  
04:12:00 04/01/2022 00000 00079 00000 00025 00000 00000 00000 00000 00000 00076  
04:13:00 04/01/2022 00000 00078 00000 00025 00000 00000 00000 00000 00000 00075  
04:14:00 04/01/2022 00000 00078 00000 00050 00000 00000 00000 00000 00000 00076  
04:15:00 04/01/2022 00000 00078 00000 00025 00000 00000 00000 00000 00000 00075  
04:16:00 04/01/2022 00000 00078 00000 00049 00000 00000 00000 00000 00000 00076  
04:17:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00076  
04:18:00 04/01/2022 00000 00105 00000 00025 00000 00000 00000 00000 00000 00101  
04:19:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
04:20:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
04:21:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
04:22:00 04/01/2022 00000 00078 00000 00050 00000 00000 00000 00000 00000 00075  
04:23:00 04/01/2022 00000 00078 00000 00151 00000 00000 00000 00000 00000 00075  
04:24:00 04/01/2022 00000 00079 00000 00187 00000 00000 00000 00000 00000 00076  
04:25:00 04/01/2022 00000 00052 00000 00274 00000 00000 00000 00051 00000 00050  
04:26:00 04/01/2022 00000 00052 00000 00065 00000 00000 00000 00159 00000 00050  
04:27:00 04/01/2022 00000 00053 00000 00150 00000 00121 00000 00237 00000 00051  
04:28:00 04/01/2022 00000 00053 00000 00149 00000 00072 00000 00153 00000 00051  
04:29:00 04/01/2022 00000 00078 00000 00225 00000 00000 00000 00175 00000 00075  
04:30:00 04/01/2022 00000 00078 00000 00340 00000 00000 00000 00176 00000 00075  
04:31:00 04/01/2022 00000 00078 00000 00232 00000 00049 00000 00051 00000 00075  
04:32:00 04/01/2022 00000 00078 00000 00033 00000 00074 00000 00000 00000 00075  
04:33:00 04/01/2022 00000 00078 00000 00091 00000 00024 00000 00205 00000 00075  
04:34:00 04/01/2022 00000 00052 00000 00075 00000 00000 00000 00223 00000 00050  
04:35:00 04/01/2022 00000 00104 00000 00055 00000 00000 00000 00299 00000 00100  
04:36:00 04/01/2022 00000 00078 00000 00135 00000 00024 00000 00077 00000 00075  
04:37:00 04/01/2022 00000 00078 00000 00105 00000 00072 00000 00126 00000 00075  
04:38:00 04/01/2022 00000 00078 00000 00159 00000 00147 00000 00000 00000 00075  
04:39:00 04/01/2022 00000 00052 00000 00146 00000 00097 00000 00000 00000 00050  
04:40:00 04/01/2022 00000 00052 00000 00096 00000 00000 00000 00000 00000 00050  
04:41:00 04/01/2022 00000 00052 00000 00000 00000 00024 00000 00050 00000 00050  
04:42:00 04/01/2022 00000 00052 00000 00000 00000 00000 00000 00026 00000 00050  
04:43:00 04/01/2022 00000 00052 00000 00200 00000 00073 00000 00000 00000 00050  
04:44:00 04/01/2022 00000 00053 00000 00050 00000 00000 00000 00000 00000 00050  
04:45:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00076  
04:46:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
04:47:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00025 00000 00075  
04:48:00 04/01/2022 00000 00078 00000 00000 00000 00000 00000 00172 00000 00075  
04:49:00 04/01/2022 00000 00078 00000 00000 00000 00024 00000 00228 00000 00075  
04:50:00 04/01/2022 00000 00078 00000 00000 00000 00024 00000 00205 00000 00075  
04:51:00 04/01/2022 00000 00078 00000 00050 00000 00048 00000 00000 00000 00075  
04:52:00 04/01/2022 00000 00104 00000 00089 00000 00000 00000 00000 00000 00100  
04:53:00 04/01/2022 00000 00078 00000 00125 00000 00000 00000 00113 00000 00075  
04:54:00 04/01/2022 00000 00078 00000 00115 00000 00024 00000 00028 00000 00076  
04:55:00 04/01/2022 00000 00078 00000 00240 00000 00049 00000 00100 00000 00075  
04:56:00 04/01/2022 00000 00078 00000 00248 00000 00000 00000 00145 00000 00075  
04:57:00 04/01/2022 00000 00078 00000 00222 00000 00000 00000 00126 00000 00075  
04:58:00 04/01/2022 00000 00078 00000 00274 00000 00000 00000 00152 00000 00075  
04:59:00 04/01/2022 00000 00078 00000 00148 00000 00000 00000 00051 00000 00075  
05:00:00 04/01/2022 00001 00078 00001 00319 00001 00000 00001 00298 00001 00075  
05:01:00 04/01/2022 00001 00052 00001 00399 00001 00121 00001 00404 00001 00075  
05:02:00 04/01/2022 00001 00104 00001 00386 00001 00195 00001 00371 00001 00101  
05:03:00 04/01/2022 00001 00078 00001 00248 00001 00080 00001 00350 00001 00075  
05:04:00 04/01/2022 00001 00079 00001 00313 00001 00000 00001 00101 00001 00076  
05:05:00 04/01/2022 00001 00079 00001 00243 00001 00000 00001 00000 00001 00075  
05:06:00 04/01/2022 00001 00078 00001 00271 00001 00000 00001 00177 00001 00075  
05:07:00 04/01/2022 00001 00078 00001 00074 00001 00000 00001 00278 00001 00075  
05:08:00 04/01/2022 00001 00079 00001 00183 00001 00000 00001 00405 00001 00075  
05:09:00 04/01/2022 00001 00078 00001 00325 00001 00000 00001 00345 00001 00075  
05:10:00 04/01/2022 00001 00052 00001 00247 00001 00025 00001 00229 00001 00075  
05:11:00 04/01/2022 00001 00078 00001 00174 00001 00232 00001 00329 00001 00075  
05:12:00 04/01/2022 00001 00105 00001 00301 00001 00277 00001 00391 00001 00101  
05:13:00 04/01/2022 00001 00052 00001 00270 00001 00290 00001 00203 00001 00075  
05:14:00 04/01/2022 00001 00079 00001 00100 00001 00072 00001 00125 00001 00075  
05:15:00 04/01/2022 00001 00078 00001 00150 00001 00072 00001 00077 00001 00075  
05:16:00 04/01/2022 00001 00079 00001 00198 00001 00000 00001 00000 00001 00075  
05:17:00 04/01/2022 00001 00080 00001 00249 00001 00000 00001 00050 00001 00076  
05:18:00 04/01/2022 00001 00054 00001 00075 00001 00000 00001 00101 00001 00075  
05:19:00 04/01/2022 00001 00078 00001 00050 00001 00000 00001 00076 00001 00076  
05:20:00 04/01/2022 00001 00079 00001 00075 00001 00000 00001 00000 00001 00077  
05:21:00 04/01/2022 00001 00079 00001 00049 00001 00000 00001 00000 00001 00076  
05:22:00 04/01/2022 00001 00078 00001 00000 00001 00025 00001 00025 00001 00076  
05:23:00 04/01/2022 00001 00080 00001 00140 00001 00025 00001 00104 00001 00075  
05:24:00 04/01/2022 00001 00080 00001 00223 00001 00048 00001 00166 00001 00075  
05:25:00 04/01/2022 00001 00080 00001 00371 00001 00026 00001 00179 00001 00075  
05:26:00 04/01/2022 00001 00053 00001 00123 00001 00205 00001 00330 00001 00076  
05:27:00 04/01/2022 00001 00079 00001 00322 00001 00121 00001 00351 00001 00075  
05:28:00 04/01/2022 00001 00079 00001 00314 00001 00065 00001 00372 00001 00075  
05:29:00 04/01/2022 00001 00053 00001 00099 00001 00061 00001 00227 00001 00076  
05:30:00 04/01/2022 00001 00079 00001 00194 00001 00072 00001 00025 00001 00075  
